water_year,month,day,calendar_year,hour,sme2_dpt_C,smf1_dpt_C,smg1_dpt_C,smg2_dpt_C,smm1_dpt_C,smm2_dpt_C
2009,10,29,2008,07,-8.4,-5.2,-5.9,-6.9,-6.2,-9.1
2009,10,29,2008,08,-7.9,-4.7,-5.4,-7.1,-5.6,-9.2
2009,10,29,2008,09,-8.3,-2.8,-4.3,-6.9,-4.3,-9.1
2009,10,29,2008,10,-8.3,-5.5,-6.7,-7.5,-6.0,-9.2
2009,10,29,2008,11,-8.5,-7.9,-7.6,-7.8,-8.4,-9.7
2009,10,29,2008,12,-5.8,-5.5,-5.8,-5.7,-6.0,-7.0
2009,10,29,2008,13,-5.6,-5.0,-5.6,-5.4,-5.8,-6.7
2009,10,29,2008,14,-6.6,-6.4,-6.9,-6.5,-6.8,-7.8
2009,10,29,2008,15,-8.5,-7.7,-8.2,-8.2,-8.5,-9.4
2009,10,29,2008,16,-8.2,-7.4,-7.9,-7.7,-8.2,-9.1
2009,10,29,2008,17,-7.5,-5.2,-6.1,-7.0,-5.6,-8.5
2009,10,29,2008,18,-7.1,-5.3,-6.5,-6.6,-5.4,-8.1
2009,10,29,2008,19,-6.6,-5.6,-6.6,-6.2,-5.7,-7.7
2009,10,29,2008,20,-7.0,-5.3,-6.3,-6.4,-5.8,-8.1
2009,10,29,2008,21,-6.4,-5.4,-6.1,-6.3,-5.9,-7.7
2009,10,29,2008,22,-5.9,-5.0,-5.6,-5.7,-5.7,-7.1
2009,10,29,2008,23,-6.1,-4.6,-5.3,-5.5,-5.3,-7.2
2009,10,30,2008,00,-6.1,-4.5,-5.1,-5.6,-5.2,-7.4
2009,10,30,2008,01,-6.5,-4.5,-5.2,-5.9,-5.3,-7.7
2009,10,30,2008,02,-6.8,-4.7,-5.5,-6.2,-5.5,-8.0
2009,10,30,2008,03,-6.9,-4.7,-5.8,-6.3,-5.5,-8.1
2009,10,30,2008,04,-6.9,-4.6,-5.4,-6.3,-5.3,-8.1
2009,10,30,2008,05,-7.1,-4.5,-5.3,-6.2,-5.3,-8.2
2009,10,30,2008,06,-7.0,-4.7,-5.4,-6.3,-5.4,-8.2
2009,10,30,2008,07,-7.0,-4.7,-5.3,-6.4,-5.4,-8.1
2009,10,30,2008,08,-6.0,-3.4,-4.3,-5.8,-4.2,-7.5
2009,10,30,2008,09,-5.3,-1.1,-3.5,-4.6,-1.7,-6.9
2009,10,30,2008,10,-4.6,-3.2,-4.4,-4.5,-3.4,-5.9
2009,10,30,2008,11,-4.4,-3.5,-4.1,-4.1,-4.3,-5.5
2009,10,30,2008,12,-4.8,-3.9,-4.4,-4.4,-4.7,-5.9
2009,10,30,2008,13,-5.0,-4.1,-4.5,-4.6,-4.9,-6.1
2009,10,30,2008,14,-6.2,-5.6,-6.1,-5.9,-6.2,-7.5
2009,10,30,2008,15,-8.3,-7.7,-7.9,-7.9,-8.2,-9.5
2009,10,30,2008,16,-9.7,-8.8,-9.1,-9.2,-9.4,-10.8
2009,10,30,2008,17,-9.8,-7.6,-9.5,-9.3,-7.7,-11.1
2009,10,30,2008,18,-9.5,-7.3,-9.6,-8.8,-8.2,-11.1
2009,10,30,2008,19,-9.0,-8.3,-8.9,-8.4,-8.2,-10.2
2009,10,30,2008,20,-9.0,-8.3,-9.1,-8.5,-9.1,-10.1
2009,10,30,2008,21,-10.6,-10.2,-10.6,-9.9,-10.7,-11.7
2009,10,30,2008,22,-10.6,-10.3,-10.5,-10.1,-10.9,-11.8
2009,10,30,2008,23,-8.9,-8.6,-9.0,-8.4,-9.3,-10.2
2009,10,31,2008,00,-7.9,-7.3,-7.9,-7.5,-8.2,-9.1
2009,10,31,2008,01,-7.3,-6.8,-7.3,-6.9,-7.6,-8.5
2009,10,31,2008,02,-6.7,-6.2,-6.7,-6.4,-7.1,-7.9
2009,10,31,2008,03,-6.1,-5.7,-6.1,-5.9,-6.5,-7.4
2009,10,31,2008,04,-5.6,-5.0,-5.5,-5.2,-5.9,-6.7
2009,10,31,2008,05,-4.8,-4.1,-4.6,-4.3,-4.9,-5.7
2009,10,31,2008,06,-3.8,-3.3,-3.7,-3.4,-4.1,-4.8
2009,10,31,2008,07,-3.1,-2.7,-3.1,-2.9,-3.5,-4.2
2009,10,31,2008,08,-2.8,-2.1,-2.5,-2.4,-3.1,-3.8
2009,10,31,2008,09,-1.8,-1.2,-1.7,-1.4,-2.4,-3.0
2009,10,31,2008,10,-0.8,-0.3,-0.8,-0.5,-1.4,-1.9
2009,10,31,2008,11,-2.0,-1.5,-1.9,-1.7,-2.3,-3.1
2009,10,31,2008,12,-2.7,-2.1,-2.5,-2.3,-2.9,-3.7
2009,10,31,2008,13,-2.1,-1.4,-1.8,-1.7,-2.3,-3.1
2009,10,31,2008,14,-1.9,-1.2,-1.6,-1.5,-2.1,-2.8
2009,10,31,2008,15,-1.8,-1.2,-1.5,-1.4,-1.9,-2.8
2009,10,31,2008,16,-1.7,-1.2,-1.6,-1.4,-2.1,-2.8
2009,10,31,2008,17,-1.2,-0.3,-1.0,-0.8,-1.1,-2.2
2009,10,31,2008,18,-0.9,-0.1,-0.9,-0.7,-0.6,-2.1
2009,10,31,2008,19,-0.8,-0.5,-1.1,-0.5,-0.9,-2.0
2009,10,31,2008,20,-0.7,-0.9,-1.4,-0.3,-1.4,-1.8
2009,10,31,2008,21,-0.5,-0.9,-0.8,-0.3,-1.5,-1.7
2009,10,31,2008,22,-0.5,-0.7,-0.5,-0.3,-1.5,-1.7
2009,10,31,2008,23,-0.8,-0.3,-0.6,-0.4,-1.2,-1.9
2009,11,01,2008,00,-1.0,-0.0,-0.9,-0.7,-0.9,-2.1
2009,11,01,2008,01,-1.2,-0.7,-1.2,-0.9,-1.5,-2.4
2009,11,01,2008,02,-1.1,-0.5,-1.0,-0.8,-1.2,-2.3
2009,11,01,2008,03,-0.4, 0.2,-0.4,-0.1,-0.5,-1.5
2009,11,01,2008,04, 0.5, 3.4, 2.9, 0.8, 2.3,-0.8
2009,11,01,2008,05, 1.2, 4.0, 3.0, 1.6, 3.3,-0.4
2009,11,01,2008,06, 1.2, 2.3, 1.1, 1.7, 1.7,-0.1
2009,11,01,2008,07, 1.6, 2.0, 1.6, 1.7, 1.2, 0.3
2009,11,01,2008,08, 2.2, 2.7, 2.3, 2.4, 1.8, 1.0
2009,11,01,2008,09, 2.5, 3.0, 2.6, 2.8, 2.1, 1.3
2009,11,01,2008,10, 2.5, 3.1, 2.7, 2.8, 2.1, 1.3
2009,11,01,2008,11, 2.5, 3.1, 2.7, 2.9, 2.1, 1.3
2009,11,01,2008,12, 2.6, 3.1, 2.7, 2.8, 2.1, 1.3
2009,11,01,2008,13, 2.5, 3.1, 2.8, 2.7, 2.0, 1.2
2009,11,01,2008,14, 2.8, 3.2, 2.9, 3.0, 2.3, 1.4
2009,11,01,2008,15, 3.4, 3.9, 3.4, 3.5, 3.4, 2.2
2009,11,01,2008,16, 4.6, 5.8, 5.3, 4.8, 4.8, 3.3
2009,11,01,2008,17, 6.1, 7.7, 6.9, 6.4, 6.7, 4.7
2009,11,01,2008,18, 6.5, 7.9, 7.7, 7.2, 6.8, 5.4
2009,11,01,2008,19, 6.3, 7.6, 7.4, 7.1, 6.3, 5.2
2009,11,01,2008,20, 5.9, 7.4, 7.1, 6.7, 6.0, 5.0
2009,11,01,2008,21, 6.5, 7.4, 7.3, 7.0, 6.2, 5.5
2009,11,01,2008,22, 6.5, 7.4, 7.2, 7.0, 6.1, 5.5
2009,11,01,2008,23, 6.2, 7.3, 7.1, 6.6, 6.0, 5.0
2009,11,02,2008,00, 6.1, 7.0, 6.8, 6.5, 5.8, 5.0
2009,11,02,2008,01, 6.0, 7.0, 6.9, 6.6, 5.8, 5.1
2009,11,02,2008,02, 5.9, 7.0, 6.8, 6.6, 5.9, 5.0
2009,11,02,2008,03, 5.5, 6.7, 6.6, 6.2, 5.8, 4.5
2009,11,02,2008,04, 3.9, 5.2, 5.2, 4.7, 4.0, 3.0
2009,11,02,2008,05, 3.3, 4.7, 4.5, 4.1, 3.5, 2.4
2009,11,02,2008,06, 3.1, 4.3, 4.1, 3.7, 3.1, 2.2
2009,11,02,2008,07, 3.1, 3.9, 3.7, 3.5, 2.5, 1.9
2009,11,02,2008,08, 3.4, 4.2, 4.1, 3.8, 2.9, 2.3
2009,11,02,2008,09, 3.8, 5.0, 4.6, 4.3, 3.9, 2.8
2009,11,02,2008,10, 4.4, 5.5, 5.0, 4.7, 4.2, 3.3
2009,11,02,2008,11, 3.7, 4.7, 4.1, 4.0, 3.3, 2.3
2009,11,02,2008,12, 2.6, 3.9, 3.0, 2.7, 2.6, 1.2
2009,11,02,2008,13, 1.6, 3.6, 2.4, 2.3, 1.7, 0.9
2009,11,02,2008,14, 1.3, 2.4, 1.9, 1.7, 1.1, 0.1
2009,11,02,2008,15, 0.3, 1.6, 0.9, 0.9, 0.2,-0.6
2009,11,02,2008,16, 1.1, 2.1, 1.6, 1.6, 0.9, 0.1
2009,11,02,2008,17, 1.4, 2.1, 1.6, 1.7, 1.0, 0.2
2009,11,02,2008,18, 1.2, 1.8, 1.3, 1.3, 0.5,-0.1
2009,11,02,2008,19, 1.1, 1.4, 0.9, 1.2, 0.1,-0.2
2009,11,02,2008,20, 1.4, 2.5, 1.9, 1.7, 1.0, 0.2
2009,11,02,2008,21, 1.6, 2.6, 2.3, 1.9, 1.4, 0.2
2009,11,02,2008,22, 1.6, 2.6, 2.4, 1.9, 1.4, 0.3
2009,11,02,2008,23, 1.4, 2.3, 1.9, 1.8, 1.1, 0.1
2009,11,03,2008,00, 1.2, 1.4, 1.0, 1.6, 0.1,-0.1
2009,11,03,2008,01, 1.0, 1.0, 0.5, 1.3,-0.4,-0.3
2009,11,03,2008,02, 0.4, 1.1, 0.6, 0.9,-0.1,-0.8
2009,11,03,2008,03,-0.2,-0.3,-0.5, 0.4,-1.7,-1.2
2009,11,03,2008,04,-0.3,-0.5,-0.7,-0.1,-1.8,-1.4
2009,11,03,2008,05,-0.1, 0.2, 0.6, 0.1,-1.0,-1.3
2009,11,03,2008,06,-0.1, 0.5, 0.6, 0.2,-0.9,-1.2
2009,11,03,2008,07, 0.0, 0.2, 0.3, 0.3,-1.0,-1.1
2009,11,03,2008,08, 0.4, 1.8, 1.3, 0.8, 0.1,-0.7
2009,11,03,2008,09, 0.7, 2.0, 1.5, 1.0, 1.2,-0.7
2009,11,03,2008,10, 0.6, 1.6, 1.2, 0.8, 0.3,-0.6
2009,11,03,2008,11, 0.7, 1.8, 1.2, 1.1, 0.5,-0.5
2009,11,03,2008,12, 0.4, 1.5, 1.1, 0.9, 0.3,-0.6
2009,11,03,2008,13, 1.1, 2.0, 1.5, 1.4, 0.8, 0.0
2009,11,03,2008,14, 1.1, 1.9, 1.4, 1.3, 0.7,-0.1
2009,11,03,2008,15, 0.5, 1.4, 0.8, 0.5, 0.0,-0.7
2009,11,03,2008,16, 0.5, 1.4, 0.9, 0.7, 0.1,-0.6
2009,11,03,2008,17,-0.1, 0.7, 0.1, 0.1,-0.6,-1.2
2009,11,03,2008,18,-0.0, 0.7, 0.2, 0.1,-0.5,-1.2
2009,11,03,2008,19, 0.2, 0.9, 0.6, 0.4,-0.3,-0.9
2009,11,03,2008,20, 0.5, 1.3, 1.0, 0.8, 0.1,-0.6
2009,11,03,2008,21, 0.9, 2.0, 1.7, 1.3, 0.8,-0.2
2009,11,03,2008,22, 1.1, 2.0, 1.6, 1.2, 0.8,-0.2
2009,11,03,2008,23, 1.0, 1.7, 1.3, 1.0, 0.5,-0.4
2009,11,04,2008,00, 0.9, 1.8, 1.4, 1.1, 0.5,-0.4
2009,11,04,2008,01, 0.3, 1.6, 1.3, 1.0, 0.3,-0.5
2009,11,04,2008,02, 0.1, 1.1, 0.4, 0.2,-0.3,-1.1
2009,11,04,2008,03,-1.0,-0.2,-0.9,-1.0,-1.4,-2.4
2009,11,04,2008,04,-1.8,-0.8,-1.6,-1.6,-2.0,-3.1
2009,11,04,2008,05,-2.1,-1.0,-1.6,-1.8,-2.3,-3.3
2009,11,04,2008,06,-2.1,-1.0,-1.2,-1.5,-2.1,-3.1
2009,11,04,2008,07,-2.4,-1.3,-1.4,-1.7,-2.2,-3.3
2009,11,04,2008,08,-2.6,-1.4,-1.5,-1.9,-2.3,-3.5
2009,11,04,2008,09,-2.8,-1.5,-1.5,-2.1,-2.5,-3.8
2009,11,04,2008,10,-2.8,-1.2,-1.2,-2.0,-2.5,-3.8
2009,11,04,2008,11,-2.5,-0.7,-0.6,-1.7,-2.4,-3.5
2009,11,04,2008,12,-2.5,-1.1,-1.1,-2.1,-2.8,-4.1
2009,11,04,2008,13,-2.2,-0.8,-1.1,-2.7,-2.7,-4.7
2009,11,04,2008,14,-3.4,-1.6,-2.5,-3.8,-3.7,-5.3
2009,11,04,2008,15,-4.2,-2.1,-2.7,-3.5,-4.0,-5.2
2009,11,04,2008,16,-3.7,-2.1,-2.4,-3.0,-3.6,-4.7
2009,11,04,2008,17,-3.8,-2.6,-2.7,-3.3,-3.9,-4.9
2009,11,04,2008,18,-4.0,-2.7,-2.7,-3.3,-4.0,-4.9
2009,11,04,2008,19,-3.8,-2.7,-2.8,-3.3,-3.7,-4.8
2009,11,04,2008,20,-4.4,-3.7,-3.6,-3.9,-4.8,-5.5
2009,11,04,2008,21,-4.5,-3.9,-3.8,-4.2,-5.4,-6.0
2009,11,04,2008,22,-4.7,-4.0,-3.9,-4.8,-5.8,-6.5
2009,11,04,2008,23,-4.8,-3.6,-3.7,-4.8,-5.4,-6.3
2009,11,05,2008,00,-5.1,-3.7,-3.9,-4.8,-5.5,-6.4
2009,11,05,2008,01,-5.3,-3.9,-4.2,-4.9,-5.6,-6.5
2009,11,05,2008,02,-5.8,-4.3,-4.7,-5.4,-6.0,-6.9
2009,11,05,2008,03,-5.5,-4.2,-4.6,-5.1,-5.7,-6.6
2009,11,05,2008,04,-5.6,-4.3,-4.5,-5.1,-5.8,-6.6
2009,11,05,2008,05,-6.1,-5.2,-5.3,-5.5,-6.6,-7.1
2009,11,05,2008,06,-6.0,-4.7,-4.7,-5.4,-6.3,-7.1
2009,11,05,2008,07,-6.6,-5.7,-5.6,-6.0,-7.2,-7.7
2009,11,05,2008,08,-6.3,-5.1,-5.2,-5.6,-6.6,-7.4
2009,11,05,2008,09,-5.7,-4.0,-3.9,-4.7,-5.8,-6.7
2009,11,05,2008,10,-5.1,-3.1,-3.6,-4.6,-4.9,-6.3
2009,11,05,2008,11,-4.8,-3.2,-3.9,-4.6,-5.0,-6.3
2009,11,05,2008,12,-5.0,-3.4,-4.1,-4.5,-5.1,-5.9
2009,11,05,2008,13,-4.9,-3.5,-4.1,-4.6,-5.2,-6.2
2009,11,05,2008,14,-4.8,-3.3,-4.2,-4.5,-5.4,-5.9
2009,11,05,2008,15,-5.5,-3.7,-4.6,-4.9,-5.7,-6.6
2009,11,05,2008,16,-5.2,-2.9,-4.4,-4.8,-4.5,-6.4
2009,11,05,2008,17,-5.3,-2.2,-2.7,-4.8,-3.1,-6.9
2009,11,05,2008,18,-5.4,-2.8,-2.9,-4.3,-4.0,-6.7
2009,11,05,2008,19,-4.8,-2.9,-3.0,-4.3,-4.4,-6.0
2009,11,05,2008,20,-4.8,-2.9,-3.0,-4.3,-4.4,-6.1
2009,11,05,2008,21,-5.0,-3.4,-3.5,-4.6,-5.0,-6.3
2009,11,05,2008,22,-5.3,-4.0,-4.2,-4.6,-5.7,-6.6
2009,11,05,2008,23,-5.2,-4.0,-4.1,-4.8,-5.8,-6.6
2009,11,06,2008,00,-4.7,-4.0,-4.1,-4.3,-5.8,-6.1
2009,11,06,2008,01,-4.2,-3.9,-4.0,-4.1,-6.0,-5.5
2009,11,06,2008,02,-3.7,-3.4,-3.3,-3.6,-5.4,-5.0
2009,11,06,2008,03,-3.4,-2.8,-2.9,-3.2,-4.8,-4.7
2009,11,06,2008,04,-3.2,-2.5,-2.6,-3.1,-4.4,-4.5
2009,11,06,2008,05,-2.9,-2.1,-2.2,-2.7,-3.9,-4.2
2009,11,06,2008,06,-2.6,-1.6,-1.8,-2.3,-3.3,-3.9
2009,11,06,2008,07,-2.2,-1.3,-1.6,-2.1,-2.9,-3.5
2009,11,06,2008,08,-1.8,-0.7,-1.0,-1.6,-2.1,-3.0
2009,11,06,2008,09,-1.0,-0.2,-0.6,-0.8,-1.4,-2.3
2009,11,06,2008,10,-0.2, 0.2,-0.2,-0.2,-0.8,-1.5
2009,11,06,2008,11, 0.6, 1.1, 0.6, 0.5,-0.0,-0.9
2009,11,06,2008,12, 1.0, 1.8, 1.4, 1.1, 0.7,-0.3
2009,11,06,2008,13, 1.7, 2.6, 2.2, 1.9, 1.3, 0.3
2009,11,06,2008,14, 2.4, 3.3, 3.0, 2.7, 2.2, 1.1
2009,11,06,2008,15, 2.7, 3.6, 3.4, 3.2, 2.6, 1.6
2009,11,06,2008,16, 2.7, 3.5, 3.6, 3.4, 2.5, 1.6
2009,11,06,2008,17, 2.7, 2.8, 3.5, 3.4, 1.5, 1.6
2009,11,06,2008,18, 3.3, 1.7, 2.5, 3.7, 0.7, 2.1
2009,11,06,2008,19, 3.6, 1.7, 2.4, 3.6, 0.7, 2.3
2009,11,06,2008,20, 3.6, 1.8, 2.6, 3.6, 0.7, 2.3
2009,11,06,2008,21, 3.6, 1.9, 2.7, 3.7, 0.8, 2.2
2009,11,06,2008,22, 3.6, 2.0, 3.1, 3.6, 0.8, 2.2
2009,11,06,2008,23, 3.6, 2.1, 3.2, 3.5, 0.9, 2.1
2009,11,07,2008,00, 3.3, 1.9, 2.8, 3.2, 0.6, 1.9
2009,11,07,2008,01, 3.2, 1.6, 2.6, 3.0, 0.4, 1.9
2009,11,07,2008,02, 3.2, 0.4, 0.8, 2.7,-0.8, 1.6
2009,11,07,2008,03, 2.9,-0.4,-0.5, 2.4,-1.5, 1.4
2009,11,07,2008,04, 2.8,-0.7,-1.0, 2.3,-1.8, 1.3
2009,11,07,2008,05, 2.5,-0.7,-0.9, 2.3,-2.0, 1.0
2009,11,07,2008,06, 2.3,-0.5,-0.7, 2.2,-2.2, 0.8
2009,11,07,2008,07, 2.1,-0.6,-0.9, 2.0,-2.2, 0.7
2009,11,07,2008,08, 2.3,-0.6,-0.2, 2.2,-2.0, 1.0
2009,11,07,2008,09, 3.1, 0.4, 4.4, 3.5, 0.7, 1.8
2009,11,07,2008,10, 2.9, 4.5, 4.2, 3.4, 4.0, 2.2
2009,11,07,2008,11, 2.5, 5.5, 3.3, 3.0, 3.3, 1.4
2009,11,07,2008,12, 2.7, 4.2, 3.3, 3.2, 2.6, 1.7
2009,11,07,2008,13, 2.6, 4.3, 3.5, 3.5, 2.2, 1.9
2009,11,07,2008,14, 2.0, 3.7, 3.2, 3.1, 1.9, 1.3
2009,11,07,2008,15, 2.4, 3.7, 2.6, 2.9, 1.9, 1.4
2009,11,07,2008,16, 2.3, 4.0, 2.3, 2.5, 2.1, 1.3
2009,11,07,2008,17, 2.6, 4.8, 4.7, 3.2, 3.5, 1.6
2009,11,07,2008,18, 0.3, 3.4, 3.6, 1.8, 2.3,-0.5
2009,11,07,2008,19,-0.7, 2.4, 2.3, 0.9, 0.9,-1.6
2009,11,07,2008,20, 0.0, 1.9, 1.6, 0.1, 0.1,-1.6
2009,11,07,2008,21, 1.3, 1.7, 1.3, 0.9,-0.2,-0.5
2009,11,07,2008,22, 1.4, 1.5, 1.1, 1.7,-0.1,-0.0
2009,11,07,2008,23, 1.2, 1.4, 1.4, 1.6,-0.2,-0.5
2009,11,08,2008,00, 1.0, 1.4, 1.1, 1.4,-0.1,-0.1
2009,11,08,2008,01,-0.6, 1.6, 1.4, 1.1,-0.2,-1.1
2009,11,08,2008,02,-1.5, 1.2, 0.7,-0.5,-0.5,-2.5
2009,11,08,2008,03,-1.6, 0.6, 0.1,-0.7,-1.0,-2.3
2009,11,08,2008,04,-1.4, 0.9, 0.1,-0.7,-1.2,-2.2
2009,11,08,2008,05,-1.2, 1.2, 0.5,-0.4,-0.9,-2.1
2009,11,08,2008,06,-0.7, 1.4, 0.6,-0.3,-0.6,-1.7
2009,11,08,2008,07,-0.6, 1.9, 0.7,-0.1,-0.3,-1.5
2009,11,08,2008,08,-0.5, 2.1, 1.0, 0.2, 0.3,-1.5
2009,11,08,2008,09,-0.1, 2.6, 1.4, 0.7, 1.4,-0.9
2009,11,08,2008,10, 0.3, 2.7, 1.3, 0.8, 2.0,-0.7
2009,11,08,2008,11, 0.9, 2.1, 1.5, 1.3, 0.9,-0.2
2009,11,08,2008,12, 1.4, 2.5, 1.7, 1.7, 1.1, 0.1
2009,11,08,2008,13, 1.4, 2.2, 1.6, 1.5, 0.9, 0.1
2009,11,08,2008,14, 1.1, 2.0, 1.3, 1.4, 0.6,-0.1
2009,11,08,2008,15, 1.1, 1.8, 1.4, 1.3, 0.6,-0.2
2009,11,08,2008,16, 1.2, 2.4, 1.8, 1.6, 1.3, 0.0
2009,11,08,2008,17, 1.3, 2.3, 1.8, 1.7, 1.6, 0.3
2009,11,08,2008,18, 1.4, 2.6, 1.8, 1.8, 1.7, 0.3
2009,11,08,2008,19, 1.2, 2.4, 1.7, 1.6, 1.2, 0.1
2009,11,08,2008,20, 2.5, 3.6, 3.4, 3.0, 2.4, 1.4
2009,11,08,2008,21, 2.9, 4.2, 3.9, 3.4, 2.8, 1.8
2009,11,08,2008,22, 2.9, 4.2, 4.0, 3.6, 2.9, 2.0
2009,11,08,2008,23, 2.3, 3.6, 3.7, 3.1, 2.3, 1.4
2009,11,09,2008,00, 2.2, 3.3, 3.0, 2.7, 2.0, 1.1
2009,11,09,2008,01, 1.6, 3.2, 2.8, 2.2, 1.7, 0.3
2009,11,09,2008,02, 1.0, 3.0, 2.9, 2.2, 1.6,-0.1
2009,11,09,2008,03, 0.3, 2.0, 1.9, 1.8, 0.4,-0.6
2009,11,09,2008,04, 0.5, 1.7, 1.6, 1.0, 0.2,-0.6
2009,11,09,2008,05, 0.7, 1.5, 1.2, 1.2,-0.0,-0.4
2009,11,09,2008,06, 1.1, 0.7, 0.4, 1.3,-0.7,-0.3
2009,11,09,2008,07, 1.2, 1.5, 1.1, 1.5,-0.2,-0.1
2009,11,09,2008,08, 1.0, 1.0, 0.9, 1.3,-0.6,-0.1
2009,11,09,2008,09, 1.4, 2.1, 1.9, 1.6, 1.1, 0.1
2009,11,09,2008,10, 2.0, 2.2, 2.0, 1.8, 1.5, 0.4
2009,11,09,2008,11, 2.4, 2.8, 2.7, 2.5, 2.2, 1.1
2009,11,09,2008,12, 2.5, 3.5, 3.6, 3.1, 2.6, 1.5
2009,11,09,2008,13, 2.4, 3.5, 3.4, 3.0, 2.5, 1.4
2009,11,09,2008,14, 2.3, 3.4, 3.1, 2.9, 2.3, 1.3
2009,11,09,2008,15, 2.3, 3.3, 2.9, 2.8, 2.1, 1.3
2009,11,09,2008,16, 2.1, 3.3, 2.9, 2.8, 2.1, 1.1
2009,11,09,2008,17, 2.0, 2.9, 2.5, 2.4, 1.7, 1.0
2009,11,09,2008,18, 1.8, 2.8, 2.4, 2.1, 1.5, 0.8
2009,11,09,2008,19, 1.3, 2.2, 1.8, 1.5, 0.9, 0.2
2009,11,09,2008,20, 1.5, 2.4, 2.0, 1.8, 1.1, 0.3
2009,11,09,2008,21, 1.2, 2.2, 1.9, 1.6, 0.9, 0.2
2009,11,09,2008,22, 1.2, 2.2, 2.1, 1.6, 0.9, 0.1
2009,11,09,2008,23, 1.2, 2.2, 1.9, 1.6, 0.9, 0.1
2009,11,10,2008,00, 0.7, 1.9, 1.4, 1.2, 0.4,-0.3
2009,11,10,2008,01, 0.1, 1.1, 0.8, 0.5,-0.3,-0.9
2009,11,10,2008,02,-0.2, 0.9, 0.8, 0.3,-0.5,-1.2
2009,11,10,2008,03,-0.4, 0.7, 0.4, 0.2,-0.6,-1.4
2009,11,10,2008,04,-0.4, 0.5, 0.3,-0.1,-0.9,-1.7
2009,11,10,2008,05,-0.5, 0.5, 0.2,-0.1,-0.7,-1.6
2009,11,10,2008,06,-0.5, 0.7, 0.4, 0.2,-0.5,-1.4
2009,11,10,2008,07,-0.4, 0.8, 0.4, 0.3,-0.4,-1.4
2009,11,10,2008,08,-0.3, 0.8, 0.4, 0.3,-0.3,-1.3
2009,11,10,2008,09,-0.2, 1.1, 0.7, 0.5,-0.2,-1.2
2009,11,10,2008,10,-0.1, 1.2, 0.8, 0.5,-0.0,-1.1
2009,11,10,2008,11,-0.3, 1.0, 0.9, 0.3,-0.1,-1.3
2009,11,10,2008,12,-0.2, 1.3, 1.1, 0.6,-0.1,-1.1
2009,11,10,2008,13, 0.3, 1.4, 1.0, 0.8,-0.2,-0.6
2009,11,10,2008,14, 1.3, 1.5, 0.6, 0.7,-0.1,-0.7
2009,11,10,2008,15, 0.4, 1.0, 0.4, 0.3,-0.3,-1.0
2009,11,10,2008,16, 0.4, 0.8, 0.3, 0.2,-0.4,-1.0
2009,11,10,2008,17,-0.1, 0.4,-0.2,-0.1,-0.8,-1.5
2009,11,10,2008,18,-0.3, 0.0,-0.3,-0.2,-1.1,-1.6
2009,11,10,2008,19,-0.7,-0.9,-1.2,-0.6,-1.6,-2.1
2009,11,10,2008,20,-1.6,-1.5,-2.1,-1.6,-2.6,-3.0
2009,11,10,2008,21,-1.7,-1.9,-2.5,-1.9,-3.0,-3.3
2009,11,10,2008,22,-1.9,-2.6,-3.2,-2.0,-3.6,-3.5
2009,11,10,2008,23,-1.9,-1.9,-2.5,-1.7,-2.9,-3.3
2009,11,11,2008,00,-1.6,-2.5,-3.0,-1.6,-3.5,-3.0
2009,11,11,2008,01,-1.3,-2.8,-3.6,-1.6,-3.5,-2.9
2009,11,11,2008,02,-1.5,-2.6,-3.3,-1.7,-3.4,-2.9
2009,11,11,2008,03,-1.5,-2.7,-3.2,-1.6,-3.8,-2.8
2009,11,11,2008,04,-1.6,-2.9,-3.4,-1.4,-4.2,-2.8
2009,11,11,2008,05,-1.4,-2.7,-3.3,-1.5,-4.1,-2.8
2009,11,11,2008,06,-1.5,-2.5,-2.9,-1.4,-3.8,-2.7
2009,11,11,2008,07,-1.5,-2.1,-2.5,-1.3,-3.4,-2.8
2009,11,11,2008,08,-1.4,-1.4,-1.6,-1.2,-2.7,-2.7
2009,11,11,2008,09,-1.2,-0.0,-0.2,-1.0,-1.3,-2.5
2009,11,11,2008,10,-1.0, 0.7, 0.2,-0.8,-0.5,-2.2
2009,11,11,2008,11,-0.8, 0.5, 0.0,-0.2,-0.8,-1.8
2009,11,11,2008,12,-0.7, 0.6, 0.3, 0.1,-0.6,-1.6
2009,11,11,2008,13,-0.3, 1.1, 0.9, 0.6,-0.2,-1.2
2009,11,11,2008,14,-0.2, 0.8, 0.9, 0.3,-0.4,-1.3
2009,11,11,2008,15,-0.2, 0.3, 0.2, 0.1,-0.7,-1.4
2009,11,11,2008,16,-0.4, 0.1,-0.1,-0.0,-0.9,-1.5
2009,11,11,2008,17,-0.4, 0.0,-0.1,-0.0,-1.0,-1.5
2009,11,11,2008,18,-0.1,-0.0,-0.1, 0.5,-1.0,-1.1
2009,11,11,2008,19, 0.3,-0.0, 0.0, 0.7,-0.9,-0.8
2009,11,11,2008,20, 0.6, 0.0, 0.1, 0.9,-0.9,-0.5
2009,11,11,2008,21, 0.9, 0.1, 0.3, 1.4,-0.8,-0.0
2009,11,11,2008,22, 1.4, 0.2, 0.6, 2.0,-0.8, 0.5
2009,11,11,2008,23, 1.6, 0.2, 0.8, 2.3,-0.7, 0.8
2009,11,12,2008,00, 1.8, 0.4, 1.2, 2.5,-0.7, 1.0
2009,11,12,2008,01, 2.0, 0.6, 2.0, 2.5,-0.4, 0.9
