water_year,month,day,calendar_year,hour,sme2_rh,smf1_rh,smg1_rh,smg2_rh,smm1_rh,smm2_rh
2013,03,11,2013,04,0.40,0.79,0.74,0.37,0.74,0.38
2013,03,11,2013,05,0.47,0.80,0.75,0.41,0.65,0.44
2013,03,11,2013,06,0.57,0.79,0.75,0.52,0.66,0.57
2013,03,11,2013,07,0.70,0.79,0.74,0.66,0.74,0.70
2013,03,11,2013,08,0.87,0.79,0.72,0.77,0.80,0.85
2013,03,11,2013,09,0.95,0.86,0.81,0.86,0.87,0.92
2013,03,11,2013,10,0.92,0.81,0.78,0.82,0.81,0.87
2013,03,11,2013,11,0.84,0.78,0.75,0.79,0.76,0.82
2013,03,11,2013,12,0.77,0.71,0.69,0.72,0.69,0.74
2013,03,11,2013,13,0.73,0.68,0.65,0.68,0.65,0.70
2013,03,11,2013,14,0.67,0.63,0.61,0.63,0.61,0.65
2013,03,11,2013,15,0.66,0.61,0.59,0.62,0.60,0.64
2013,03,11,2013,16,0.68,0.62,0.59,0.63,0.61,0.65
2013,03,11,2013,17,0.71,0.67,0.64,0.67,0.65,0.69
2013,03,11,2013,18,0.73,0.72,0.67,0.69,0.69,0.71
2013,03,11,2013,19,0.77,0.84,0.78,0.73,0.79,0.75
2013,03,11,2013,20,0.81,0.86,0.83,0.78,0.81,0.79
2013,03,11,2013,21,0.79,0.90,0.87,0.78,0.88,0.80
2013,03,11,2013,22,0.79,0.93,0.89,0.77,0.90,0.79
2013,03,11,2013,23,0.81,0.96,0.96,0.80,0.96,0.81
2013,03,12,2013,00,0.80,0.99,1.00,0.81,1.00,0.82
2013,03,12,2013,01,0.89,1.00,1.00,0.87,1.00,0.88
2013,03,12,2013,02,0.93,1.00,1.00,0.89,1.00,0.90
2013,03,12,2013,03,0.93,1.00,1.00,0.91,1.00,0.91
2013,03,12,2013,04,0.90,1.00,1.00,0.89,1.00,0.89
2013,03,12,2013,05,0.96,1.00,1.00,0.92,1.00,0.92
2013,03,12,2013,06,0.98,1.00,1.00,0.94,1.00,0.94
2013,03,12,2013,07,0.98,1.00,1.00,0.95,1.00,0.89
2013,03,12,2013,08,0.88,1.00,0.94,0.84,1.00,0.80
2013,03,12,2013,09,0.65,0.89,0.68,0.63,0.78,0.66
2013,03,12,2013,10,0.61,0.61,0.56,0.58,0.55,0.60
2013,03,12,2013,11,0.61,0.57,0.53,0.57,0.54,0.59
2013,03,12,2013,12,0.55,0.51,0.48,0.52,0.48,0.54
2013,03,12,2013,13,0.51,0.47,0.43,0.47,0.44,0.49
2013,03,12,2013,14,0.42,0.40,0.37,0.39,0.37,0.41
2013,03,12,2013,15,0.39,0.36,0.33,0.36,0.35,0.38
2013,03,12,2013,16,0.38,0.37,0.31,0.34,0.33,0.36
2013,03,12,2013,17,0.39,0.45,0.35,0.36,0.37,0.38
2013,03,12,2013,18,0.40,0.63,0.45,0.38,0.52,0.40
2013,03,12,2013,19,0.36,0.79,0.69,0.48,0.70,0.38
2013,03,12,2013,20,0.37,0.84,0.80,0.48,0.79,0.40
2013,03,12,2013,21,0.40,0.86,0.84,0.44,0.83,0.41
2013,03,12,2013,22,0.44,0.88,0.85,0.44,0.85,0.42
2013,03,12,2013,23,0.43,0.90,0.88,0.46,0.87,0.40
2013,03,13,2013,00,0.42,0.90,0.87,0.48,0.88,0.41
2013,03,13,2013,01,0.42,0.91,0.88,0.49,0.85,0.40
2013,03,13,2013,02,0.42,0.91,0.91,0.48,0.88,0.41
2013,03,13,2013,03,0.42,0.90,0.89,0.46,0.87,0.41
2013,03,13,2013,04,0.41,0.89,0.86,0.48,0.84,0.39
2013,03,13,2013,05,0.37,0.89,0.83,0.48,0.82,0.34
2013,03,13,2013,06,0.36,0.89,0.86,0.42,0.82,0.35
2013,03,13,2013,07,0.35,0.87,0.84,0.40,0.81,0.35
2013,03,13,2013,08,0.35,0.83,0.69,0.37,0.71,0.35
2013,03,13,2013,09,0.30,0.70,0.44,0.33,0.48,0.31
2013,03,13,2013,10,0.29,0.48,0.30,0.28,0.33,0.29
2013,03,13,2013,11,0.28,0.29,0.27,0.27,0.25,0.28
2013,03,13,2013,12,0.29,0.28,0.26,0.27,0.26,0.29
2013,03,13,2013,13,0.27,0.28,0.25,0.26,0.25,0.27
2013,03,13,2013,14,0.25,0.25,0.22,0.23,0.23,0.25
2013,03,13,2013,15,0.27,0.28,0.25,0.26,0.26,0.27
2013,03,13,2013,16,0.28,0.36,0.27,0.27,0.28,0.29
2013,03,13,2013,17,0.30,0.58,0.31,0.30,0.36,0.30
2013,03,13,2013,18,0.32,0.58,0.33,0.33,0.41,0.31
2013,03,13,2013,19,0.33,0.70,0.44,0.40,0.62,0.32
2013,03,13,2013,20,0.36,0.76,0.45,0.43,0.68,0.32
2013,03,13,2013,21,0.35,0.80,0.55,0.44,0.72,0.31
2013,03,13,2013,22,0.33,0.82,0.69,0.43,0.75,0.30
2013,03,13,2013,23,0.33,0.81,0.55,0.38,0.76,0.33
2013,03,14,2013,00,0.37,0.76,0.44,0.39,0.76,0.36
2013,03,14,2013,01,0.40,0.75,0.45,0.38,0.76,0.38
2013,03,14,2013,02,0.40,0.80,0.56,0.41,0.73,0.38
2013,03,14,2013,03,0.35,0.82,0.71,0.40,0.77,0.34
2013,03,14,2013,04,0.31,0.82,0.73,0.35,0.75,0.31
2013,03,14,2013,05,0.28,0.83,0.76,0.33,0.74,0.28
2013,03,14,2013,06,0.29,0.83,0.77,0.32,0.75,0.29
2013,03,14,2013,07,0.29,0.83,0.79,0.34,0.76,0.29
2013,03,14,2013,08,0.26,0.79,0.67,0.33,0.65,0.28
2013,03,14,2013,09,0.25,0.71,0.46,0.29,0.48,0.27
2013,03,14,2013,10,0.24,0.55,0.27,0.26,0.30,0.26
2013,03,14,2013,11,0.26,0.34,0.26,0.25,0.25,0.26
2013,03,14,2013,12,0.29,0.31,0.27,0.28,0.26,0.29
2013,03,14,2013,13,0.29,0.31,0.27,0.28,0.26,0.29
2013,03,14,2013,14,0.27,0.28,0.24,0.26,0.24,0.26
2013,03,14,2013,15,0.25,0.26,0.23,0.23,0.23,0.24
2013,03,14,2013,16,0.23,0.29,0.22,0.23,0.23,0.23
2013,03,14,2013,17,0.23,0.30,0.21,0.22,0.23,0.23
2013,03,14,2013,18,0.26,0.35,0.26,0.24,0.29,0.24
2013,03,14,2013,19,0.26,0.62,0.49,0.26,0.41,0.25
2013,03,14,2013,20,0.28,0.73,0.64,0.29,0.55,0.26
2013,03,14,2013,21,0.26,0.77,0.70,0.28,0.63,0.26
2013,03,14,2013,22,0.26,0.78,0.71,0.28,0.63,0.27
2013,03,14,2013,23,0.28,0.80,0.73,0.28,0.67,0.27
2013,03,15,2013,00,0.31,0.81,0.75,0.32,0.74,0.30
2013,03,15,2013,01,0.33,0.83,0.80,0.33,0.78,0.32
2013,03,15,2013,02,0.36,0.84,0.81,0.36,0.80,0.35
2013,03,15,2013,03,0.33,0.84,0.80,0.37,0.76,0.36
2013,03,15,2013,04,0.32,0.83,0.78,0.34,0.59,0.34
2013,03,15,2013,05,0.33,0.80,0.78,0.34,0.56,0.35
2013,03,15,2013,06,0.36,0.84,0.79,0.37,0.70,0.37
2013,03,15,2013,07,0.36,0.84,0.83,0.37,0.76,0.38
2013,03,15,2013,08,0.40,0.81,0.68,0.39,0.64,0.40
2013,03,15,2013,09,0.42,0.55,0.46,0.45,0.44,0.45
2013,03,15,2013,10,0.43,0.46,0.42,0.44,0.40,0.45
2013,03,15,2013,11,0.39,0.40,0.38,0.41,0.35,0.42
2013,03,15,2013,12,0.38,0.36,0.36,0.39,0.34,0.40
2013,03,15,2013,13,0.37,0.36,0.34,0.38,0.33,0.38
2013,03,15,2013,14,0.35,0.33,0.32,0.35,0.32,0.36
2013,03,15,2013,15,0.36,0.34,0.34,0.36,0.34,0.37
2013,03,15,2013,16,0.34,0.33,0.32,0.34,0.31,0.35
2013,03,15,2013,17,0.38,0.40,0.35,0.38,0.35,0.39
2013,03,15,2013,18,0.47,0.51,0.45,0.44,0.47,0.45
2013,03,15,2013,19,0.51,0.74,0.68,0.50,0.69,0.50
2013,03,15,2013,20,0.48,0.81,0.82,0.46,0.78,0.47
2013,03,15,2013,21,0.49,0.84,0.86,0.51,0.81,0.51
2013,03,15,2013,22,0.51,0.87,0.83,0.55,0.84,0.49
2013,03,15,2013,23,0.59,0.87,0.81,0.61,0.87,0.54
2013,03,16,2013,00,0.54,0.90,0.92,0.55,0.91,0.49
2013,03,16,2013,01,0.57,0.91,0.93,0.60,0.92,0.54
2013,03,16,2013,02,0.60,0.93,0.94,0.62,0.93,0.57
2013,03,16,2013,03,0.64,0.95,0.96,0.67,0.95,0.60
2013,03,16,2013,04,0.65,0.96,0.98,0.68,0.97,0.62
2013,03,16,2013,05,0.64,0.98,1.00,0.68,0.99,0.62
2013,03,16,2013,06,0.61,0.99,1.00,0.70,1.00,0.65
2013,03,16,2013,07,0.62,1.00,1.00,0.69,0.99,0.64
2013,03,16,2013,08,0.57,0.97,0.91,0.59,0.91,0.56
2013,03,16,2013,09,0.56,0.71,0.61,0.59,0.59,0.59
2013,03,16,2013,10,0.59,0.59,0.56,0.59,0.53,0.61
2013,03,16,2013,11,0.56,0.55,0.53,0.57,0.51,0.59
2013,03,16,2013,12,0.54,0.53,0.51,0.56,0.49,0.56
2013,03,16,2013,13,0.49,0.47,0.44,0.50,0.42,0.50
2013,03,16,2013,14,0.40,0.38,0.36,0.40,0.36,0.41
2013,03,16,2013,15,0.36,0.34,0.32,0.34,0.32,0.35
2013,03,16,2013,16,0.31,0.30,0.29,0.29,0.29,0.30
2013,03,16,2013,17,0.32,0.32,0.30,0.31,0.30,0.31
2013,03,16,2013,18,0.39,0.38,0.36,0.36,0.36,0.36
2013,03,16,2013,19,0.45,0.43,0.41,0.42,0.42,0.43
2013,03,16,2013,20,0.51,0.49,0.47,0.48,0.49,0.49
2013,03,16,2013,21,0.62,0.59,0.57,0.59,0.59,0.60
2013,03,16,2013,22,0.83,0.79,0.78,0.79,0.78,0.81
2013,03,16,2013,23,0.82,0.80,0.78,0.79,0.77,0.80
2013,03,17,2013,00,0.77,0.75,0.74,0.74,0.73,0.76
2013,03,17,2013,01,0.78,0.77,0.77,0.76,0.75,0.78
2013,03,17,2013,02,0.74,0.74,0.73,0.72,0.70,0.73
2013,03,17,2013,03,0.74,0.72,0.69,0.70,0.71,0.73
2013,03,17,2013,04,0.83,0.79,0.77,0.78,0.77,0.81
2013,03,17,2013,05,0.87,0.85,0.83,0.84,0.82,0.86
2013,03,17,2013,06,0.92,0.91,0.89,0.90,0.89,0.92
2013,03,17,2013,07,0.96,0.98,0.96,0.95,0.94,0.97
2013,03,17,2013,08,0.87,0.93,0.91,0.88,0.84,0.88
2013,03,17,2013,09,0.67,0.69,0.64,0.63,0.61,0.68
2013,03,17,2013,10,0.60,0.55,0.54,0.55,0.52,0.59
2013,03,17,2013,11,0.54,0.50,0.50,0.53,0.48,0.54
2013,03,17,2013,12,0.50,0.47,0.48,0.51,0.45,0.52
2013,03,17,2013,13,0.46,0.44,0.43,0.47,0.40,0.48
2013,03,17,2013,14,0.42,0.40,0.40,0.42,0.38,0.44
2013,03,17,2013,15,0.42,0.39,0.39,0.42,0.38,0.43
2013,03,17,2013,16,0.40,0.38,0.37,0.39,0.36,0.41
2013,03,17,2013,17,0.40,0.41,0.37,0.39,0.36,0.40
2013,03,17,2013,18,0.42,0.43,0.39,0.40,0.40,0.42
2013,03,17,2013,19,0.48,0.50,0.47,0.46,0.48,0.48
2013,03,17,2013,20,0.48,0.50,0.48,0.47,0.48,0.48
2013,03,17,2013,21,0.47,0.49,0.46,0.46,0.47,0.48
2013,03,17,2013,22,0.48,0.49,0.47,0.46,0.47,0.48
2013,03,17,2013,23,0.50,0.50,0.48,0.48,0.49,0.50
2013,03,18,2013,00,0.50,0.52,0.49,0.49,0.49,0.50
2013,03,18,2013,01,0.53,0.57,0.61,0.50,0.54,0.53
2013,03,18,2013,02,0.57,0.64,0.69,0.53,0.60,0.57
2013,03,18,2013,03,0.59,0.69,0.79,0.56,0.66,0.60
2013,03,18,2013,04,0.63,0.70,0.71,0.58,0.67,0.62
2013,03,18,2013,05,0.70,0.68,0.68,0.64,0.67,0.68
2013,03,18,2013,06,0.75,0.76,0.82,0.74,0.75,0.76
2013,03,18,2013,07,0.77,0.83,0.89,0.76,0.77,0.78
2013,03,18,2013,08,0.75,0.82,0.78,0.69,0.75,0.74
2013,03,18,2013,09,0.64,0.66,0.63,0.63,0.56,0.65
2013,03,18,2013,10,0.65,0.62,0.60,0.63,0.58,0.66
2013,03,18,2013,11,0.67,0.62,0.61,0.64,0.59,0.66
2013,03,18,2013,12,0.59,0.53,0.53,0.56,0.52,0.60
2013,03,18,2013,13,0.50,0.47,0.47,0.50,0.43,0.51
2013,03,18,2013,14,0.45,0.42,0.42,0.45,0.41,0.46
2013,03,18,2013,15,0.40,0.36,0.35,0.38,0.36,0.39
2013,03,18,2013,16,0.35,0.33,0.32,0.33,0.32,0.35
2013,03,18,2013,17,0.26,0.28,0.25,0.26,0.25,0.26
2013,03,18,2013,18,0.28,0.30,0.27,0.27,0.28,0.28
2013,03,18,2013,19,0.31,0.43,0.36,0.29,0.37,0.31
2013,03,18,2013,20,0.36,0.62,0.48,0.34,0.56,0.36
2013,03,18,2013,21,0.37,0.68,0.60,0.36,0.61,0.38
2013,03,18,2013,22,0.36,0.73,0.73,0.38,0.67,0.37
2013,03,18,2013,23,0.36,0.74,0.77,0.36,0.69,0.37
2013,03,19,2013,00,0.27,0.78,0.78,0.35,0.70,0.28
2013,03,19,2013,01,0.29,0.75,0.51,0.34,0.70,0.26
2013,03,19,2013,02,0.24,0.71,0.64,0.32,0.65,0.22
2013,03,19,2013,03,0.24,0.72,0.72,0.30,0.61,0.23
2013,03,19,2013,04,0.33,0.67,0.45,0.35,0.58,0.31
2013,03,19,2013,05,0.31,0.67,0.44,0.35,0.61,0.30
2013,03,19,2013,06,0.34,0.66,0.47,0.36,0.67,0.33
2013,03,19,2013,07,0.35,0.37,0.34,0.33,0.44,0.33
2013,03,19,2013,08,0.31,0.34,0.31,0.30,0.31,0.31
2013,03,19,2013,09,0.26,0.29,0.28,0.28,0.25,0.28
2013,03,19,2013,10,0.19,0.20,0.22,0.21,0.17,0.22
2013,03,19,2013,11,0.21,0.22,0.23,0.23,0.19,0.23
2013,03,19,2013,12,0.23,0.22,0.22,0.23,0.20,0.24
2013,03,19,2013,13,0.23,0.22,0.22,0.24,0.21,0.24
2013,03,19,2013,14,0.26,0.25,0.25,0.26,0.23,0.27
2013,03,19,2013,15,0.27,0.27,0.25,0.27,0.24,0.28
2013,03,19,2013,16,0.28,0.28,0.27,0.28,0.26,0.29
2013,03,19,2013,17,0.31,0.35,0.29,0.29,0.29,0.30
2013,03,19,2013,18,0.36,0.58,0.44,0.34,0.47,0.34
2013,03,19,2013,19,0.40,0.68,0.58,0.37,0.59,0.37
2013,03,19,2013,20,0.38,0.47,0.39,0.39,0.40,0.38
2013,03,19,2013,21,0.39,0.52,0.40,0.38,0.44,0.38
2013,03,19,2013,22,0.56,0.60,0.51,0.53,0.58,0.53
2013,03,19,2013,23,0.90,0.92,0.89,0.87,0.88,0.88
2013,03,20,2013,00,0.99,1.00,1.00,0.96,1.00,0.96
2013,03,20,2013,01,1.00,1.00,1.00,0.99,1.00,1.00
2013,03,20,2013,02,1.00,1.00,1.00,1.00,0.99,1.00
2013,03,20,2013,03,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,04,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,05,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,06,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,07,1.00,1.00,1.00,0.97,0.98,0.99
2013,03,20,2013,08,0.99,1.00,0.96,0.94,0.96,0.95
2013,03,20,2013,09,0.93,0.97,0.90,0.89,0.91,0.91
2013,03,20,2013,10,0.89,0.93,0.84,0.85,0.85,0.87
2013,03,20,2013,11,0.77,0.76,0.71,0.74,0.68,0.76
2013,03,20,2013,12,0.75,0.73,0.68,0.72,0.68,0.73
2013,03,20,2013,13,0.71,0.68,0.65,0.69,0.64,0.70
2013,03,20,2013,14,0.70,0.70,0.63,0.66,0.64,0.68
2013,03,20,2013,15,0.62,0.61,0.55,0.58,0.56,0.60
2013,03,20,2013,16,0.58,0.57,0.54,0.55,0.52,0.56
2013,03,20,2013,17,0.50,0.51,0.50,0.49,0.46,0.49
2013,03,20,2013,18,0.59,0.57,0.54,0.56,0.56,0.58
2013,03,20,2013,19,0.92,0.86,0.85,0.87,0.86,0.90
2013,03,20,2013,20,1.00,0.97,0.95,0.96,0.95,0.98
2013,03,20,2013,21,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,22,1.00,1.00,1.00,1.00,1.00,1.00
2013,03,20,2013,23,0.97,0.99,1.00,0.98,0.97,0.98
2013,03,21,2013,00,0.85,0.96,0.96,0.92,0.94,0.91
2013,03,21,2013,01,0.85,0.95,0.95,0.88,0.93,0.89
2013,03,21,2013,02,0.92,0.96,0.96,0.91,0.95,0.93
2013,03,21,2013,03,0.91,0.97,0.97,0.91,0.94,0.91
2013,03,21,2013,04,0.87,0.94,0.93,0.86,0.92,0.89
2013,03,21,2013,05,0.85,0.92,0.91,0.83,0.90,0.87
2013,03,21,2013,06,0.86,0.92,0.91,0.83,0.90,0.87
2013,03,21,2013,07,0.82,0.91,0.89,0.80,0.87,0.84
2013,03,21,2013,08,0.77,0.88,0.85,0.75,0.80,0.79
2013,03,21,2013,09,0.72,0.83,0.78,0.71,0.66,0.74
2013,03,21,2013,10,0.67,0.72,0.71,0.65,0.62,0.69
2013,03,21,2013,11,0.60,0.65,0.64,0.58,0.55,0.61
2013,03,21,2013,12,0.55,0.61,0.60,0.56,0.51,0.57
2013,03,21,2013,13,0.54,0.60,0.58,0.55,0.52,0.55
2013,03,21,2013,14,0.50,0.57,0.55,0.53,0.51,0.53
2013,03,21,2013,15,0.49,0.54,0.52,0.51,0.51,0.52
2013,03,21,2013,16,0.46,0.50,0.47,0.47,0.46,0.48
2013,03,21,2013,17,0.44,0.47,0.45,0.43,0.43,0.45
2013,03,21,2013,18,0.44,0.46,0.44,0.42,0.43,0.44
2013,03,21,2013,19,0.48,0.49,0.47,0.45,0.47,0.47
2013,03,21,2013,20,0.49,0.50,0.48,0.47,0.51,0.50
2013,03,21,2013,21,0.55,0.55,0.53,0.52,0.55,0.54
2013,03,21,2013,22,0.61,0.60,0.58,0.58,0.59,0.61
2013,03,21,2013,23,0.67,0.66,0.63,0.64,0.64,0.66
2013,03,22,2013,00,0.72,0.70,0.68,0.68,0.68,0.71
2013,03,22,2013,01,0.73,0.72,0.70,0.70,0.70,0.73
2013,03,22,2013,02,0.76,0.75,0.73,0.73,0.72,0.75
2013,03,22,2013,03,0.87,0.85,0.84,0.84,0.83,0.86
2013,03,22,2013,04,0.95,0.94,0.91,0.93,0.90,0.94
2013,03,22,2013,05,0.94,0.92,0.89,0.91,0.88,0.92
2013,03,22,2013,06,0.96,0.96,0.94,0.94,0.92,0.96
2013,03,22,2013,07,0.96,0.97,0.96,0.95,0.93,0.96
2013,03,22,2013,08,0.95,0.95,0.94,0.93,0.90,0.94
2013,03,22,2013,09,0.89,0.88,0.85,0.86,0.81,0.88
2013,03,22,2013,10,0.84,0.79,0.76,0.76,0.70,0.78
2013,03,22,2013,11,0.75,0.65,0.59,0.65,0.63,0.69
2013,03,22,2013,12,0.55,0.49,0.47,0.49,0.47,0.53
2013,03,22,2013,13,0.63,0.61,0.62,0.62,0.58,0.63
2013,03,22,2013,14,0.87,0.88,0.87,0.85,0.84,0.87
2013,03,22,2013,15,0.84,0.82,0.83,0.81,0.75,0.81
2013,03,22,2013,16,0.81,0.83,0.77,0.79,0.76,0.80
2013,03,22,2013,17,0.68,0.69,0.62,0.64,0.63,0.67
2013,03,22,2013,18,0.71,0.74,0.69,0.70,0.69,0.71
2013,03,22,2013,19,0.68,0.73,0.70,0.68,0.70,0.70
2013,03,22,2013,20,0.74,0.86,0.75,0.73,0.84,0.75
2013,03,22,2013,21,0.76,0.89,0.81,0.75,0.84,0.76
2013,03,22,2013,22,0.77,0.93,0.90,0.75,0.87,0.76
2013,03,22,2013,23,0.79,0.97,0.96,0.78,0.93,0.79
2013,03,23,2013,00,0.76,0.98,0.97,0.80,0.91,0.80
2013,03,23,2013,01,0.73,0.97,0.96,0.81,0.93,0.79
2013,03,23,2013,02,0.76,0.97,0.95,0.87,0.95,0.82
2013,03,23,2013,03,0.86,0.97,0.95,0.86,0.95,0.85
2013,03,23,2013,04,0.88,0.98,0.96,0.83,0.95,0.85
2013,03,23,2013,05,0.88,0.96,0.94,0.89,0.94,0.87
2013,03,23,2013,06,0.89,0.95,0.94,0.91,0.92,0.89
2013,03,23,2013,07,0.88,0.96,0.94,0.88,0.92,0.87
2013,03,23,2013,08,0.82,0.96,0.89,0.75,0.89,0.77
2013,03,23,2013,09,0.79,0.84,0.79,0.74,0.75,0.78
2013,03,23,2013,10,0.75,0.75,0.71,0.71,0.67,0.75
2013,03,23,2013,11,0.66,0.65,0.64,0.63,0.59,0.66
2013,03,23,2013,12,0.53,0.52,0.51,0.51,0.46,0.52
2013,03,23,2013,13,0.44,0.42,0.40,0.40,0.37,0.42
2013,03,23,2013,14,0.33,0.35,0.33,0.34,0.29,0.35
2013,03,23,2013,15,0.29,0.32,0.33,0.30,0.27,0.31
2013,03,23,2013,16,0.39,0.40,0.38,0.38,0.36,0.39
2013,03,23,2013,17,0.43,0.43,0.41,0.42,0.39,0.43
2013,03,23,2013,18,0.43,0.46,0.43,0.42,0.41,0.43
2013,03,23,2013,19,0.48,0.61,0.62,0.48,0.57,0.47
2013,03,23,2013,20,0.53,0.72,0.67,0.60,0.71,0.49
2013,03,23,2013,21,0.48,0.80,0.79,0.59,0.79,0.46
2013,03,23,2013,22,0.47,0.83,0.86,0.59,0.81,0.45
2013,03,23,2013,23,0.49,0.86,0.86,0.57,0.83,0.50
2013,03,24,2013,00,0.54,0.88,0.92,0.57,0.88,0.51
2013,03,24,2013,01,0.53,0.91,0.90,0.60,0.90,0.51
2013,03,24,2013,02,0.54,0.92,0.92,0.59,0.91,0.50
2013,03,24,2013,03,0.54,0.93,0.93,0.60,0.92,0.52
2013,03,24,2013,04,0.57,0.93,0.94,0.62,0.92,0.54
2013,03,24,2013,05,0.60,0.94,0.88,0.64,0.93,0.56
2013,03,24,2013,06,0.57,0.93,0.90,0.63,0.93,0.54
2013,03,24,2013,07,0.55,0.93,0.88,0.60,0.91,0.52
2013,03,24,2013,08,0.44,0.85,0.64,0.41,0.78,0.40
2013,03,24,2013,09,0.42,0.51,0.42,0.37,0.38,0.40
2013,03,24,2013,10,0.39,0.41,0.41,0.40,0.35,0.41
2013,03,24,2013,11,0.41,0.41,0.41,0.40,0.36,0.43
2013,03,24,2013,12,0.42,0.44,0.44,0.44,0.39,0.45
2013,03,24,2013,13,0.41,0.44,0.43,0.45,0.38,0.44
2013,03,24,2013,14,0.43,0.44,0.41,0.44,0.37,0.46
2013,03,24,2013,15,0.40,0.41,0.39,0.42,0.37,0.44
2013,03,24,2013,16,0.40,0.41,0.37,0.41,0.37,0.42
2013,03,24,2013,17,0.41,0.40,0.37,0.38,0.38,0.41
2013,03,24,2013,18,0.44,0.46,0.41,0.41,0.40,0.44
2013,03,24,2013,19,0.52,0.49,0.48,0.49,0.47,0.50
2013,03,24,2013,20,0.54,0.49,0.50,0.50,0.48,0.50
2013,03,24,2013,21,0.53,0.51,0.47,0.49,0.51,0.51
2013,03,24,2013,22,0.49,0.47,0.44,0.46,0.45,0.47
2013,03,24,2013,23,0.50,0.47,0.46,0.47,0.47,0.50
2013,03,25,2013,00,0.62,0.58,0.59,0.58,0.58,0.60
2013,03,25,2013,01,0.72,0.68,0.67,0.67,0.68,0.70
2013,03,25,2013,02,0.74,0.69,0.66,0.67,0.74,0.70
2013,03,25,2013,03,0.65,0.59,0.56,0.59,0.59,0.61
2013,03,25,2013,04,0.65,0.57,0.56,0.58,0.60,0.60
2013,03,25,2013,05,0.66,0.57,0.52,0.56,0.66,0.59
2013,03,25,2013,06,0.60,0.55,0.52,0.55,0.66,0.56
2013,03,25,2013,07,0.58,0.55,0.53,0.54,0.70,0.56
2013,03,25,2013,08,0.52,0.50,0.46,0.50,0.53,0.52
2013,03,25,2013,09,0.45,0.45,0.42,0.44,0.42,0.47
2013,03,25,2013,10,0.42,0.41,0.39,0.42,0.38,0.45
2013,03,25,2013,11,0.46,0.45,0.42,0.46,0.40,0.48
2013,03,25,2013,12,0.46,0.45,0.44,0.47,0.42,0.50
2013,03,25,2013,13,0.45,0.46,0.44,0.48,0.42,0.50
2013,03,25,2013,14,0.42,0.46,0.44,0.47,0.41,0.48
2013,03,25,2013,15,0.44,0.45,0.43,0.46,0.42,0.48
2013,03,25,2013,16,0.44,0.45,0.43,0.45,0.41,0.47
2013,03,25,2013,17,0.45,0.47,0.44,0.47,0.42,0.48
2013,03,25,2013,18,0.53,0.50,0.49,0.51,0.48,0.53
2013,03,25,2013,19,0.55,0.52,0.50,0.53,0.51,0.54
2013,03,25,2013,20,0.57,0.54,0.52,0.54,0.52,0.55
2013,03,25,2013,21,0.59,0.55,0.53,0.56,0.53,0.57
2013,03,25,2013,22,0.60,0.57,0.55,0.58,0.54,0.58
2013,03,25,2013,23,0.60,0.56,0.55,0.59,0.54,0.57
2013,03,26,2013,00,0.61,0.57,0.56,0.58,0.54,0.57
2013,03,26,2013,01,0.59,0.55,0.54,0.57,0.53,0.55
2013,03,26,2013,02,0.56,0.56,0.53,0.53,0.52,0.52
2013,03,26,2013,03,0.57,0.67,0.62,0.57,0.63,0.58
2013,03,26,2013,04,0.64,0.76,0.70,0.64,0.73,0.64
2013,03,26,2013,05,0.67,0.78,0.70,0.63,0.77,0.65
2013,03,26,2013,06,0.77,0.82,0.79,0.72,0.80,0.74
2013,03,26,2013,07,0.98,0.95,0.96,0.96,0.95,0.97
2013,03,26,2013,08,0.99,0.99,0.99,0.99,0.98,0.98
2013,03,26,2013,09,0.98,0.98,0.96,0.97,0.93,0.99
2013,03,26,2013,10,0.84,0.86,0.80,0.83,0.78,0.88
2013,03,26,2013,11,0.73,0.71,0.68,0.74,0.65,0.76
2013,03,26,2013,12,0.75,0.71,0.68,0.72,0.66,0.75
2013,03,26,2013,13,0.65,0.64,0.61,0.66,0.58,0.67
2013,03,26,2013,14,0.62,0.61,0.57,0.62,0.56,0.64
2013,03,26,2013,15,0.63,0.60,0.58,0.61,0.57,0.63
2013,03,26,2013,16,0.60,0.56,0.54,0.58,0.53,0.60
2013,03,26,2013,17,0.58,0.58,0.55,0.58,0.53,0.58
2013,03,26,2013,18,0.66,0.67,0.62,0.63,0.63,0.64
2013,03,26,2013,19,0.71,0.77,0.74,0.69,0.76,0.69
2013,03,26,2013,20,0.76,0.85,0.85,0.73,0.85,0.74
2013,03,26,2013,21,0.77,0.90,0.91,0.77,0.92,0.75
2013,03,26,2013,22,0.81,0.91,0.81,0.79,0.93,0.79
2013,03,26,2013,23,0.82,0.91,0.81,0.80,0.92,0.78
2013,03,27,2013,00,0.85,0.94,0.87,0.82,0.97,0.81
2013,03,27,2013,01,0.90,0.93,0.85,0.85,0.98,0.84
2013,03,27,2013,02,0.91,0.96,0.90,0.87,1.00,0.85
2013,03,27,2013,03,0.90,0.99,0.93,0.86,1.00,0.85
2013,03,27,2013,04,0.89,1.00,0.99,0.85,1.00,0.85
2013,03,27,2013,05,0.89,1.00,0.94,0.85,1.00,0.80
2013,03,27,2013,06,0.80,1.00,0.97,0.84,1.00,0.77
